sample1	sample2	chr	start	end	different
Th166.12	Th246.13	11	1518387	1719101	0
Th166.12	Th246.13	11	1727789	1759190	1
Th166.12	Th246.13	11	1778223	1999124	0
Th166.12	Th246.13	12	71988	205356	0
Th166.12	Th246.13	12	222266	222266	1
Th166.12	Th246.13	12	262134	708380	0
Th166.12	Th246.13	12	725946	743397	1
Th166.12	Th246.13	12	796324	981019	0
Th166.12	Th246.13	12	991919	1235445	1
Th166.12	Th246.13	12	1290894	1314489	0
Th166.12	Th246.13	12	1330240	1330276	1
Th166.12	Th246.13	12	1376869	1460330	0
Th166.12	Th246.13	12	1478928	1486574	1
Th166.12	Th246.13	12	1531694	2158910	0
Th166.12	Th246.13	13	179807	465164	0
Th166.12	Th246.13	13	545556	545556	1
Th166.12	Th246.13	13	632090	905770	0
Th166.12	Th246.13	13	982151	982151	1
Th166.12	Th246.13	13	1022153	1591486	0
Th166.12	Th246.13	13	1706198	1706198	1
Th166.12	Th246.13	13	1754888	1754888	0
Th166.12	Th246.13	13	1828205	1828205	1
Th166.12	Th246.13	13	1878126	2417634	0
Th166.12	Th246.13	13	2455023	2455023	1
Th166.12	Th246.13	13	2481992	2681242	0
Th166.12	Th246.13	14	309530	1222966	0
Th166.12	Th246.13	14	1402713	1419570	1
Th166.12	Th246.13	14	1538791	2281197	0
Th166.12	Th246.13	14	2412538	2412538	1
Th166.12	Th246.13	14	2629232	3181603	0
Th166.12	Th068.12	1	98868	543847	1
Th166.12	Th068.12	2	157590	857896	1
Th166.12	Th068.12	3	80133	966232	1
Th166.12	Th068.12	4	91609	1145906	1
Th166.12	Th068.12	5	55687	1286168	1
Th166.12	Th068.12	6	96728	1271852	1
Th166.12	Th068.12	7	152649	1356197	1
Th166.12	Th068.12	8	82369	1242994	1
Th166.12	Th068.12	9	109742	1467426	1
Th166.12	Th068.12	10	77930	1567756	1
Th166.12	Th068.12	11	206388	1999124	1
Th166.12	Th068.12	12	71988	2158910	1
Th166.12	Th068.12	13	179807	2681242	1
Th166.12	Th068.12	14	309530	3181603	1
Th166.12	Th061.13	1	98868	543847	1
Th166.12	Th061.13	2	157590	857896	1
Th166.12	Th061.13	3	80133	966232	1
Th166.12	Th061.13	4	91609	1145906	1
Th166.12	Th061.13	5	55687	1286168	1
Th166.12	Th061.13	6	96728	1271852	1
Th166.12	Th061.13	7	152649	429559	1
Th166.12	Th061.13	7	444034	473039	0
Th166.12	Th061.13	7	474559	1356197	1
Th166.12	Th061.13	8	82369	1242994	1
Th166.12	Th061.13	9	109742	1467426	1
Th166.12	Th061.13	10	77930	1567756	1
Th166.12	Th061.13	11	206388	1999124	1
Th166.12	Th061.13	12	71988	2158910	1
Th166.12	Th061.13	13	179807	2681242	1
Th166.12	Th061.13	14	309530	3181603	1
Th166.12	Th095.13	1	98868	543847	1
Th166.12	Th095.13	2	157590	857896	1
Th166.12	Th095.13	3	80133	966232	1
Th166.12	Th095.13	4	91609	1145906	1
Th166.12	Th095.13	5	55687	1286168	1
Th166.12	Th095.13	6	96728	1271852	1
Th166.12	Th095.13	7	152649	1356197	1
Th166.12	Th095.13	8	82369	1242994	1
Th166.12	Th095.13	9	109742	1467426	1
Th166.12	Th095.13	10	77930	1567756	1
Th166.12	Th095.13	11	206388	1999124	1
Th166.12	Th095.13	12	71988	2158910	1
Th166.12	Th095.13	13	179807	2681242	1
Th166.12	Th095.13	14	309530	3181603	1
Th166.12		1	98868	543847	1
Th166.12		2	157590	857896	1
Th166.12		3	80133	966232	1
Th166.12		4	91609	1145906	1
Th166.12		5	55687	1286168	1
Th166.12		6	96728	1271852	1
Th166.12		7	152649	429559	1
Th166.12		7	444034	492305	0
Th166.12		7	605455	1356197	1
Th166.12		8	82369	1242994	1
Th166.12		9	109742	1467426	1
Th166.12		10	77930	1567756	1
Th166.12		11	206388	1999124	1
Th166.12		12	71988	2158910	1
Th166.12		13	179807	2681242	1
Th166.12		14	309530	3181603	1
Th092.13	Th211.13	1	98868	137258	0
Th092.13	Th211.13	1	178146	295003	1
Th092.13	Th211.13	1	357004	543847	0
Th092.13	Th211.13	2	157590	493179	0
Th092.13	Th211.13	2	536179	582667	1
Th092.13	Th211.13	2	604943	738511	0
Th092.13	Th211.13	2	772444	772444	1
Th092.13	Th211.13	2	789408	857896	0
Th092.13	Th211.13	3	80133	505929	0
Th092.13	Th211.13	3	520731	684196	1
Th092.13	Th211.13	3	711795	920630	0
Th092.13	Th211.13	3	942436	966232	1
Th092.13	Th211.13	4	91609	368378	0
Th092.13	Th211.13	4	386623	756894	1
Th092.13	Th211.13	4	809747	1063560	0
Th092.13	Th211.13	4	1074461	1079773	1
Th092.13	Th211.13	4	1109684	1145906	0
Th092.13	Th211.13	5	55687	1183752	0
Th092.13	Th211.13	5	1185980	1192016	1
Th092.13	Th211.13	5	1198723	1286168	0
Th092.13	Th211.13	6	96728	140604	0
Th092.13	Th211.13	6	155527	160886	1
Th092.13	Th211.13	6	216128	307853	0
Th092.13	Th211.13	6	369162	377297	1
Th092.13	Th211.13	6	404796	980016	0
Th092.13	Th211.13	6	1024610	1024610	1
Th092.13	Th211.13	6	1039543	1271852	0
Th092.13	Th211.13	7	152649	340870	0
Th092.13	Th211.13	7	373392	409168	1
Th092.13	Th211.13	7	429559	684933	0
Th092.13	Th211.13	7	715111	954181	1
Th092.13	Th211.13	7	985512	1356197	0
Th092.13	Th211.13	8	82369	227113	0
Th092.13	Th211.13	8	285964	313623	1
Th092.13	Th211.13	8	340094	699835	0
Th092.13	Th211.13	8	730309	808977	1
Th092.13	Th211.13	8	840677	1026133	0
Th092.13	Th211.13	8	1071857	1202281	1
Th092.13	Th211.13	8	1221692	1242994	0
Th092.13	Th211.13	9	109742	576555	0
Th092.13	Th211.13	9	579588	632560	1
Th092.13	Th211.13	9	680085	1467426	0
Th092.13	Th211.13	10	77930	177151	0
Th092.13	Th211.13	10	214804	215885	1
Th092.13	Th211.13	10	244765	276687	0
Th092.13	Th211.13	10	308189	316736	1
Th092.13	Th211.13	10	340291	769691	0
Th092.13	Th211.13	10	778676	833204	1
Th092.13	Th211.13	10	870917	942012	0
Th092.13	Th211.13	10	1029566	1183094	1
Th092.13	Th211.13	10	1187249	1499415	0
Th092.13	Th211.13	10	1520123	1567756	1
Th092.13	Th211.13	11	206388	1441321	0
Th092.13	Th211.13	11	1480853	1518387	1
Th092.13	Th211.13	11	1547035	1728734	0
Th092.13	Th211.13	11	1735594	1832958	1
Th092.13	Th211.13	11	1910685	1999124	0
Th092.13	Th211.13	12	71988	187911	1
Th092.13	Th211.13	12	205356	275544	0
Th092.13	Th211.13	12	334027	376881	1
Th092.13	Th211.13	12	469813	881974	0
Th092.13	Th211.13	12	959504	1140393	1
Th092.13	Th211.13	12	1222329	1830748	0
Th092.13	Th211.13	12	1892949	1892949	1
Th092.13	Th211.13	12	1956434	2018140	0
Th092.13	Th211.13	12	2069702	2158910	1
Th092.13	Th211.13	13	179807	1402957	0
Th092.13	Th211.13	13	1591486	1754888	1
Th092.13	Th211.13	13	1828205	2560486	0
Th092.13	Th211.13	13	2679791	2681242	1
Th092.13	Th211.13	14	309530	449460	1
Th092.13	Th211.13	14	481462	1402713	0
Th092.13	Th211.13	14	1419570	1419570	1
Th092.13	Th211.13	14	1538791	2133972	0
Th092.13	Th211.13	14	2281197	2281197	1
Th092.13	Th211.13	14	2412538	2412538	0
Th092.13	Th211.13	14	2629232	3050543	1
Th092.13	Th211.13	14	3168143	3181603	0
Th092.13	Th245.13	1	98868	295003	1
Th092.13	Th245.13	1	357004	543847	0
Th092.13	Th245.13	2	157590	203180	0
Th092.13	Th245.13	2	205486	248483	1
Th092.13	Th245.13	2	254631	493179	0
Th092.13	Th245.13	2	536179	536179	1
Th092.13	Th245.13	2	576852	857896	0
Th092.13	Th245.13	3	80133	405938	0
Th092.13	Th245.13	3	424948	424948	1
Th092.13	Th245.13	3	445545	505929	0
Th092.13	Th245.13	3	520731	684196	1
Th092.13	Th245.13	3	711795	966232	0
Th092.13	Th245.13	4	91609	368378	0
Th092.13	Th245.13	4	386623	813156	1
Th092.13	Th245.13	4	841047	1118714	0
Th092.13	Th245.13	4	1139492	1145906	1
Th092.13	Th245.13	5	55687	313674	1
Th092.13	Th245.13	5	324399	436145	0
Th092.13	Th245.13	5	451150	451150	1
Th092.13	Th245.13	5	468880	678486	0
Th092.13	Th245.13	5	715676	885475	1
Th092.13	Th245.13	5	942932	1048558	0
Th092.13	Th245.13	5	1076491	1286168	1
Th092.13	Th245.13	6	96728	140604	0
Th092.13	Th245.13	6	155527	160886	1
Th092.13	Th245.13	6	216128	307853	0
Th092.13	Th245.13	6	369162	792021	1
Th092.13	Th245.13	6	814629	1271852	0
Th092.13	Th245.13	7	152649	320225	0
Th092.13	Th245.13	7	340126	340870	1
Th092.13	Th245.13	7	373392	474559	0
Th092.13	Th245.13	7	481930	684933	1
Th092.13	Th245.13	7	715111	879045	0
Th092.13	Th245.13	7	903161	917286	1
Th092.13	Th245.13	7	935071	1049976	0
Th092.13	Th245.13	7	1067865	1356197	1
Th092.13	Th245.13	8	82369	95853	0
Th092.13	Th245.13	8	160113	194536	1
Th092.13	Th245.13	8	216369	574501	0
Th092.13	Th245.13	8	675651	699835	1
Th092.13	Th245.13	8	730309	731827	0
Th092.13	Th245.13	8	777182	808977	1
Th092.13	Th245.13	8	840677	943826	0
Th092.13	Th245.13	8	984976	987462	1
Th092.13	Th245.13	8	997423	1026133	0
Th092.13	Th245.13	8	1071857	1156401	1
Th092.13	Th245.13	8	1200122	1242994	0
Th092.13	Th245.13	9	109742	109742	1
Th092.13	Th245.13	9	128508	521587	0
Th092.13	Th245.13	9	536927	632560	1
Th092.13	Th245.13	9	680085	981062	0
Th092.13	Th245.13	9	1006577	1159743	1
Th092.13	Th245.13	9	1179453	1198907	0
Th092.13	Th245.13	9	1246716	1467426	1
Th092.13	Th245.13	10	77930	79536	0
Th092.13	Th245.13	10	100499	215885	1
Th092.13	Th245.13	10	244765	393282	0
Th092.13	Th245.13	10	416800	502542	1
Th092.13	Th245.13	10	635112	769691	0
Th092.13	Th245.13	10	778676	802599	1
Th092.13	Th245.13	10	819018	909756	0
Th092.13	Th245.13	10	926637	942012	1
Th092.13	Th245.13	10	1029566	1082436	0
Th092.13	Th245.13	10	1119706	1169724	1
Th092.13	Th245.13	10	1183094	1226622	0
Th092.13	Th245.13	10	1250919	1250919	1
Th092.13	Th245.13	10	1260145	1499415	0
Th092.13	Th245.13	10	1520123	1567756	1
Th092.13	Th245.13	11	206388	411863	0
Th092.13	Th245.13	11	439935	625856	1
Th092.13	Th245.13	11	640472	720795	0
Th092.13	Th245.13	11	735854	798888	1
Th092.13	Th245.13	11	905717	986335	0
Th092.13	Th245.13	11	1020258	1046924	1
Th092.13	Th245.13	11	1104459	1255251	0
Th092.13	Th245.13	11	1332104	1332104	1
Th092.13	Th245.13	11	1348031	1441321	0
Th092.13	Th245.13	11	1480853	1518387	1
Th092.13	Th245.13	11	1547035	1640343	0
Th092.13	Th245.13	11	1670905	1684273	1
Th092.13	Th245.13	11	1719101	1728734	0
Th092.13	Th245.13	11	1735594	1832958	1
Th092.13	Th245.13	11	1910685	1999124	0
Th092.13	Th245.13	12	71988	160522	0
Th092.13	Th245.13	12	187911	187911	1
Th092.13	Th245.13	12	205356	659823	0
Th092.13	Th245.13	12	678685	743397	1
Th092.13	Th245.13	12	796324	850504	0
Th092.13	Th245.13	12	869199	881974	1
Th092.13	Th245.13	12	959504	1063317	0
Th092.13	Th245.13	12	1112712	1140393	1
Th092.13	Th245.13	12	1222329	1235445	0
Th092.13	Th245.13	12	1290894	1407268	1
Th092.13	Th245.13	12	1419737	1830748	0
Th092.13	Th245.13	12	1892949	2158910	1
Th092.13	Th245.13	13	179807	465164	0
Th092.13	Th245.13	13	545556	905770	1
Th092.13	Th245.13	13	982151	1402957	0
Th092.13	Th245.13	13	1591486	1754888	1
Th092.13	Th245.13	13	1828205	2560486	0
Th092.13	Th245.13	13	2679791	2681242	1
Th092.13	Th245.13	14	309530	322267	1
Th092.13	Th245.13	14	417733	481462	0
Th092.13	Th245.13	14	972505	993447	1
Th092.13	Th245.13	14	1222966	1222966	0
Th092.13	Th245.13	14	1402713	1419570	1
Th092.13	Th245.13	14	1538791	1752774	0
Th092.13	Th245.13	14	2133972	2133972	1
Th092.13	Th245.13	14	2281197	2281197	0
Th092.13	Th245.13	14	2412538	2412538	1
Th092.13	Th245.13	14	2629232	2629232	0
Th092.13	Th245.13	14	2720909	2730614	1
Th092.13	Th245.13	14	2812786	2815562	0
Th092.13	Th245.13	14	3050543	3050543	1
Th092.13	Th245.13	14	3168143	3181603	0
Th092.13	Th246.13	1	98868	137258	0
Th092.13	Th246.13	1	178146	295003	1
Th092.13	Th246.13	1	357004	543847	0
Th092.13	Th246.13	2	157590	287217	0
Th092.13	Th246.13	2	326554	358808	1
Th092.13	Th246.13	2	413838	801989	0
Th092.13	Th246.13	2	831052	857896	1
Th092.13	Th246.13	3	80133	505929	0
Th092.13	Th246.13	3	520731	684196	1
Th092.13	Th246.13	3	711795	920630	0
Th092.13	Th246.13	3	942436	966232	1
Th092.13	Th246.13	4	91609	285968	0
Th092.13	Th246.13	4	322902	756894	1
Th092.13	Th246.13	4	809747	889316	0
Th092.13	Th246.13	4	900292	1019770	1
Th092.13	Th246.13	4	1059889	1145906	0
Th092.13	Th246.13	5	55687	75898	1
Th092.13	Th246.13	5	108703	1183752	0
Th092.13	Th246.13	5	1185980	1192016	1
Th092.13	Th246.13	5	1198723	1286168	0
Th092.13	Th246.13	6	96728	140604	0
Th092.13	Th246.13	6	155527	160886	1
Th092.13	Th246.13	6	216128	307853	0
Th092.13	Th246.13	6	369162	377297	1
Th092.13	Th246.13	6	404796	519866	0
Th092.13	Th246.13	6	538990	538990	1
Th092.13	Th246.13	6	631830	753267	0
Th092.13	Th246.13	6	788578	792021	1
Th092.13	Th246.13	6	814629	889837	0
Th092.13	Th246.13	6	970615	1056206	1
Th092.13	Th246.13	6	1078293	1271852	0
Th092.13	Th246.13	7	152649	320225	0
Th092.13	Th246.13	7	340126	379037	1
Th092.13	Th246.13	7	394893	656022	0
Th092.13	Th246.13	7	675924	750992	1
Th092.13	Th246.13	7	821765	1356197	0
Th092.13	Th246.13	8	82369	731827	0
Th092.13	Th246.13	8	777182	808977	1
Th092.13	Th246.13	8	840677	1026133	0
Th092.13	Th246.13	8	1071857	1101682	1
Th092.13	Th246.13	8	1145897	1221692	0
Th092.13	Th246.13	8	1242994	1242994	1
Th092.13	Th246.13	9	109742	151618	0
Th092.13	Th246.13	9	187320	229831	1
Th092.13	Th246.13	9	277413	542184	0
Th092.13	Th246.13	9	555324	632560	1
Th092.13	Th246.13	9	680085	1126555	0
Th092.13	Th246.13	9	1149509	1159743	1
Th092.13	Th246.13	9	1179453	1246716	0
Th092.13	Th246.13	9	1287217	1294929	1
Th092.13	Th246.13	9	1316171	1467426	0
Th092.13	Th246.13	10	77930	177151	0
Th092.13	Th246.13	10	214804	276687	1
Th092.13	Th246.13	10	308189	502542	0
Th092.13	Th246.13	10	635112	909756	1
Th092.13	Th246.13	10	926637	1082436	0
Th092.13	Th246.13	10	1119706	1195500	1
Th092.13	Th246.13	10	1223861	1359045	0
Th092.13	Th246.13	10	1386152	1394561	1
Th092.13	Th246.13	10	1426940	1499415	0
Th092.13	Th246.13	10	1520123	1567756	1
Th092.13	Th246.13	11	206388	411863	0
Th092.13	Th246.13	11	439935	448713	1
Th092.13	Th246.13	11	467025	772118	0
Th092.13	Th246.13	11	794180	1046924	1
Th092.13	Th246.13	11	1104459	1441321	0
Th092.13	Th246.13	11	1480853	1518387	1
Th092.13	Th246.13	11	1547035	1719101	0
Th092.13	Th246.13	11	1727789	1832958	1
Th092.13	Th246.13	11	1910685	1999124	0
Th092.13	Th246.13	12	71988	160522	0
Th092.13	Th246.13	12	187911	187911	1
Th092.13	Th246.13	12	205356	275544	0
Th092.13	Th246.13	12	334027	376881	1
Th092.13	Th246.13	12	469813	881974	0
Th092.13	Th246.13	12	959504	1235445	1
Th092.13	Th246.13	12	1290894	1830748	0
Th092.13	Th246.13	12	1892949	1892949	1
Th092.13	Th246.13	12	1956434	2018140	0
Th092.13	Th246.13	12	2069702	2158910	1
Th092.13	Th246.13	13	179807	465164	0
Th092.13	Th246.13	13	545556	545556	1
Th092.13	Th246.13	13	632090	1706198	0
Th092.13	Th246.13	13	1754888	1754888	1
Th092.13	Th246.13	13	1828205	2560486	0
Th092.13	Th246.13	13	2679791	2681242	1
Th092.13	Th246.13	14	309530	309530	1
Th092.13	Th246.13	14	322267	1402713	0
Th092.13	Th246.13	14	1419570	1419570	1
Th092.13	Th246.13	14	1538791	2281197	0
Th092.13	Th246.13	14	2412538	2412538	1
Th092.13	Th246.13	14	2629232	2629232	0
Th092.13	Th246.13	14	2720909	2730614	1
Th092.13	Th246.13	14	2812786	2815562	0
Th092.13	Th246.13	14	3050543	3050543	1
Th092.13	Th246.13	14	3168143	3181603	0
Th092.13	Th068.12	1	98868	543847	1
Th092.13	Th068.12	2	157590	857896	1
Th092.13	Th068.12	3	80133	966232	1
Th092.13	Th068.12	4	91609	1145906	1
Th092.13	Th068.12	5	55687	1286168	1
Th092.13	Th068.12	6	96728	1271852	1
Th092.13	Th068.12	7	152649	1356197	1
Th092.13	Th068.12	8	82369	1242994	1
Th092.13	Th068.12	9	109742	1467426	1
Th092.13	Th068.12	10	77930	1567756	1
Th092.13	Th068.12	11	206388	1999124	1
Th092.13	Th068.12	12	71988	2158910	1
Th092.13	Th068.12	13	179807	2681242	1
Th092.13	Th068.12	14	309530	3181603	1
Th092.13	Th061.13	1	98868	543847	1
Th092.13	Th061.13	2	157590	857896	1
Th092.13	Th061.13	3	80133	966232	1
Th092.13	Th061.13	4	91609	1145906	1
Th092.13	Th061.13	5	55687	1286168	1
Th092.13	Th061.13	6	96728	1271852	1
Th092.13	Th061.13	7	152649	429559	1
Th092.13	Th061.13	7	444034	473039	0
Th092.13	Th061.13	7	474559	1356197	1
Th092.13	Th061.13	8	82369	1242994	1
Th092.13	Th061.13	9	109742	1467426	1
Th092.13	Th061.13	10	77930	1567756	1
Th092.13	Th061.13	11	206388	1999124	1
Th092.13	Th061.13	12	71988	2158910	1
Th092.13	Th061.13	13	179807	2681242	1
Th092.13	Th061.13	14	309530	3181603	1
Th092.13	Th095.13	1	98868	543847	1
Th092.13	Th095.13	2	157590	857896	1
Th092.13	Th095.13	3	80133	966232	1
Th092.13	Th095.13	4	91609	1145906	1
Th092.13	Th095.13	5	55687	1286168	1
Th092.13	Th095.13	6	96728	1271852	1
Th092.13	Th095.13	7	152649	1356197	1
Th092.13	Th095.13	8	82369	1242994	1
Th092.13	Th095.13	9	109742	1467426	1
Th092.13	Th095.13	10	77930	1567756	1
Th092.13	Th095.13	11	206388	1999124	1
Th092.13	Th095.13	12	71988	2158910	1
Th092.13	Th095.13	13	179807	2681242	1
Th092.13	Th095.13	14	309530	3181603	1
Th092.13		1	98868	543847	1
Th092.13		2	157590	857896	1
Th092.13		3	80133	966232	1
Th092.13		4	91609	1145906	1
Th092.13		5	55687	1286168	1
Th092.13		6	96728	1271852	1
Th092.13		7	152649	429559	1
Th092.13		7	444034	492305	0
Th092.13		7	605455	1356197	1
Th092.13		8	82369	1242994	1
Th092.13		9	109742	1467426	1
Th092.13		10	77930	1567756	1
Th092.13		11	206388	1999124	1
Th092.13		12	71988	275544	1
Th092.13		12	334027	376881	0
Th092.13		12	469813	2158910	1
Th092.13		13	179807	2681242	1
Th092.13		14	309530	3181603	1
Th211.13	Th245.13	1	98868	137258	1
Th211.13	Th245.13	1	178146	191676	0
Th211.13	Th245.13	1	250404	295003	1
Th211.13	Th245.13	1	357004	543847	0
Th211.13	Th245.13	2	157590	203180	0
Th211.13	Th245.13	2	205486	248483	1
Th211.13	Th245.13	2	254631	536179	0
Th211.13	Th245.13	2	576852	619731	1
Th211.13	Th245.13	2	652006	738511	0
Th211.13	Th245.13	2	772444	772444	1
Th211.13	Th245.13	2	789408	857896	0
Th211.13	Th245.13	3	80133	405938	0
Th211.13	Th245.13	3	424948	424948	1
Th211.13	Th245.13	3	445545	554794	0
Th211.13	Th245.13	3	649749	684196	1
Th211.13	Th245.13	3	711795	920630	0
Th211.13	Th245.13	3	942436	966232	1
Th211.13	Th245.13	4	91609	756894	0
Th211.13	Th245.13	4	809747	813156	1
Th211.13	Th245.13	4	841047	1063560	0
Th211.13	Th245.13	4	1074461	1145906	1
Th211.13	Th245.13	5	55687	313674	1
Th211.13	Th245.13	5	324399	436145	0
Th211.13	Th245.13	5	451150	451150	1
Th211.13	Th245.13	5	468880	678486	0
Th211.13	Th245.13	5	715676	885475	1
Th211.13	Th245.13	5	942932	1048558	0
Th211.13	Th245.13	5	1076491	1286168	1
Th211.13	Th245.13	6	96728	461095	0
Th211.13	Th245.13	6	490646	792021	1
Th211.13	Th245.13	6	814629	980016	0
Th211.13	Th245.13	6	1024610	1024610	1
Th211.13	Th245.13	6	1039543	1271852	0
Th211.13	Th245.13	7	152649	320225	0
Th211.13	Th245.13	7	340126	409168	1
Th211.13	Th245.13	7	429559	474559	0
Th211.13	Th245.13	7	481930	1356197	1
Th211.13	Th245.13	8	82369	95853	0
Th211.13	Th245.13	8	160113	313623	1
Th211.13	Th245.13	8	340094	574501	0
Th211.13	Th245.13	8	675651	808977	1
Th211.13	Th245.13	8	840677	943826	0
Th211.13	Th245.13	8	984976	987462	1
Th211.13	Th245.13	8	997423	1101682	0
Th211.13	Th245.13	8	1145897	1202281	1
Th211.13	Th245.13	8	1221692	1242994	0
Th211.13	Th245.13	9	109742	229831	1
Th211.13	Th245.13	9	277413	521587	0
Th211.13	Th245.13	9	536927	555324	1
Th211.13	Th245.13	9	565700	981062	0
Th211.13	Th245.13	9	1006577	1467426	1
Th211.13	Th245.13	10	77930	79536	0
Th211.13	Th245.13	10	100499	147449	1
Th211.13	Th245.13	10	177151	276687	0
Th211.13	Th245.13	10	308189	502542	1
Th211.13	Th245.13	10	635112	783697	0
Th211.13	Th245.13	10	789559	833204	1
Th211.13	Th245.13	10	870917	909756	0
Th211.13	Th245.13	10	926637	1038276	1
Th211.13	Th245.13	10	1069036	1226622	0
Th211.13	Th245.13	10	1250919	1264198	1
Th211.13	Th245.13	10	1280355	1567756	0
Th211.13	Th245.13	11	206388	411863	0
Th211.13	Th245.13	11	439935	625856	1
Th211.13	Th245.13	11	640472	720795	0
Th211.13	Th245.13	11	735854	736016	1
Th211.13	Th245.13	11	772118	986335	0
Th211.13	Th245.13	11	1020258	1046924	1
Th211.13	Th245.13	11	1104459	1200894	0
Th211.13	Th245.13	11	1252069	1332104	1
Th211.13	Th245.13	11	1348031	1640343	0
Th211.13	Th245.13	11	1670905	1684273	1
Th211.13	Th245.13	11	1719101	1778244	0
Th211.13	Th245.13	11	1797771	1832958	1
Th211.13	Th245.13	11	1910685	1999124	0
Th211.13	Th245.13	12	71988	71988	1
Th211.13	Th245.13	12	94787	275544	0
Th211.13	Th245.13	12	334027	376881	1
Th211.13	Th245.13	12	469813	659823	0
Th211.13	Th245.13	12	678685	743397	1
Th211.13	Th245.13	12	796324	850504	0
Th211.13	Th245.13	12	869199	1140393	1
Th211.13	Th245.13	12	1222329	1235445	0
Th211.13	Th245.13	12	1290894	1314489	1
Th211.13	Th245.13	12	1330240	1378724	0
Th211.13	Th245.13	12	1407220	1407268	1
Th211.13	Th245.13	12	1419737	1892949	0
Th211.13	Th245.13	12	1956434	1959191	1
Th211.13	Th245.13	12	1985913	2158910	0
Th211.13	Th245.13	13	179807	465164	0
Th211.13	Th245.13	13	545556	905770	1
Th211.13	Th245.13	13	982151	2681242	0
Th211.13	Th245.13	14	309530	449460	1
Th211.13	Th245.13	14	481462	481462	0
Th211.13	Th245.13	14	972505	993447	1
Th211.13	Th245.13	14	1222966	1752774	0
Th211.13	Th245.13	14	2133972	2629232	1
Th211.13	Th245.13	14	2720909	2730614	0
Th211.13	Th245.13	14	2812786	2815562	1
Th211.13	Th245.13	14	3050543	3181603	0
Th211.13	Th246.13	1	98868	543847	0
Th211.13	Th246.13	2	157590	287217	0
Th211.13	Th246.13	2	326554	582667	1
Th211.13	Th246.13	2	604943	738511	0
Th211.13	Th246.13	2	772444	857896	1
Th211.13	Th246.13	3	80133	554794	0
Th211.13	Th246.13	3	649749	684196	1
Th211.13	Th246.13	3	711795	966232	0
Th211.13	Th246.13	4	91609	285968	0
Th211.13	Th246.13	4	322902	468273	1
Th211.13	Th246.13	4	504245	889316	0
Th211.13	Th246.13	4	900292	1079773	1
Th211.13	Th246.13	4	1109684	1145906	0
Th211.13	Th246.13	5	55687	75898	1
Th211.13	Th246.13	5	108703	1286168	0
Th211.13	Th246.13	6	96728	519866	0
Th211.13	Th246.13	6	538990	1056206	1
Th211.13	Th246.13	6	1078293	1271852	0
Th211.13	Th246.13	7	152649	320225	0
Th211.13	Th246.13	7	340126	409168	1
Th211.13	Th246.13	7	429559	656022	0
Th211.13	Th246.13	7	675924	986315	1
Th211.13	Th246.13	7	1020674	1356197	0
Th211.13	Th246.13	8	82369	227113	0
Th211.13	Th246.13	8	285964	313623	1
Th211.13	Th246.13	8	340094	699835	0
Th211.13	Th246.13	8	730309	808977	1
Th211.13	Th246.13	8	840677	1156401	0
Th211.13	Th246.13	8	1200122	1242994	1
Th211.13	Th246.13	9	109742	151618	0
Th211.13	Th246.13	9	187320	188756	1
Th211.13	Th246.13	9	218542	1126555	0
Th211.13	Th246.13	9	1149509	1159743	1
Th211.13	Th246.13	9	1179453	1246716	0
Th211.13	Th246.13	9	1287217	1294929	1
Th211.13	Th246.13	9	1316171	1467426	0
Th211.13	Th246.13	10	77930	215885	0
Th211.13	Th246.13	10	244765	316736	1
Th211.13	Th246.13	10	340291	502542	0
Th211.13	Th246.13	10	635112	1195500	1
Th211.13	Th246.13	10	1223861	1359045	0
Th211.13	Th246.13	10	1386152	1394561	1
Th211.13	Th246.13	10	1426940	1499415	0
Th211.13	Th246.13	10	1520123	1567756	1
Th211.13	Th246.13	11	206388	411863	0
Th211.13	Th246.13	11	439935	448713	1
Th211.13	Th246.13	11	467025	1500359	0
Th211.13	Th246.13	11	1518387	1518387	1
Th211.13	Th246.13	11	1547035	1719101	0
Th211.13	Th246.13	11	1727789	1759190	1
Th211.13	Th246.13	11	1778223	1999124	0
Th211.13	Th246.13	12	71988	71988	1
Th211.13	Th246.13	12	94787	991919	0
Th211.13	Th246.13	12	1015200	1235445	1
Th211.13	Th246.13	12	1290894	2158910	0
Th211.13	Th246.13	13	179807	465164	0
Th211.13	Th246.13	13	545556	545556	1
Th211.13	Th246.13	13	632090	1402957	0
Th211.13	Th246.13	13	1591486	1706198	1
Th211.13	Th246.13	13	1754888	2681242	0
Th211.13	Th246.13	14	309530	417733	0
Th211.13	Th246.13	14	449460	449460	1
Th211.13	Th246.13	14	481462	2133972	0
Th211.13	Th246.13	14	2281197	2629232	1
Th211.13	Th246.13	14	2720909	2730614	0
Th211.13	Th246.13	14	2812786	2815562	1
Th211.13	Th246.13	14	3050543	3181603	0
Th211.13	Th068.12	1	98868	543847	1
Th211.13	Th068.12	2	157590	857896	1
Th211.13	Th068.12	3	80133	966232	1
Th211.13	Th068.12	4	91609	1145906	1
Th211.13	Th068.12	5	55687	1286168	1
Th211.13	Th068.12	6	96728	1271852	1
Th211.13	Th068.12	7	152649	1356197	1
Th211.13	Th068.12	8	82369	1242994	1
Th211.13	Th068.12	9	109742	1467426	1
Th211.13	Th068.12	10	77930	1567756	1
Th211.13	Th068.12	11	206388	1999124	1
Th211.13	Th068.12	12	71988	2158910	1
Th211.13	Th068.12	13	179807	2681242	1
