sample1	sample2	chr	start	end	different
Th211.13	Th061.13	4	689099	701906	1
Th211.13	Th061.13	4	707896	739929	0
Th211.13	Th061.13	4	740749	1149070	1
Th211.13	Th061.13	5	45718	1319772	1
Th211.13	Th061.13	6	77991	1298565	1
Th211.13	Th061.13	7	94499	505865	1
Th211.13	Th061.13	7	599504	600255	0
Th211.13	Th061.13	7	600305	920029	1
Th211.13	Th061.13	7	921704	933429	0
Th211.13	Th061.13	7	934902	937043	1
Th211.13	Th061.13	7	940591	951250	0
Th211.13	Th061.13	7	954181	1376685	1
Th211.13	Th061.13	8	82369	1369816	1
Th211.13	Th061.13	9	89887	241198	1
Th211.13	Th061.13	9	248283	274582	0
Th211.13	Th061.13	9	277411	1469912	1
Th211.13	Th061.13	10	61472	1433175	1
Th211.13	Th061.13	10	1433214	1434103	0
Th211.13	Th061.13	10	1434268	1569756	1
Th211.13	Th061.13	11	114541	1999124	1
Th211.13	Th061.13	12	59502	2190388	1
Th211.13	Th061.13	12	2191400	2194975	0
Th211.13	Th061.13	13	77418	2845725	1
Th211.13	Th061.13	14	35055	3255607	1
Th211.13	Th095.13	1	94599	573301	1
Th211.13	Th095.13	2	114668	869521	1
Th211.13	Th095.13	3	69859	996702	1
Th211.13	Th095.13	4	89547	677325	1
Th211.13	Th095.13	4	677644	688416	0
Th211.13	Th095.13	4	689099	701906	1
Th211.13	Th095.13	4	707896	739929	0
Th211.13	Th095.13	4	740749	1149070	1
Th211.13	Th095.13	5	45718	1319772	1
Th211.13	Th095.13	6	77991	1298565	1
Th211.13	Th095.13	7	94499	505865	1
Th211.13	Th095.13	7	599504	600255	0
Th211.13	Th095.13	7	600305	920029	1
Th211.13	Th095.13	7	921704	933429	0
Th211.13	Th095.13	7	934902	937043	1
Th211.13	Th095.13	7	940591	951250	0
Th211.13	Th095.13	7	954181	1376685	1
Th211.13	Th095.13	8	82369	1369816	1
Th211.13	Th095.13	9	89887	241198	1
Th211.13	Th095.13	9	248283	274582	0
Th211.13	Th095.13	9	277411	1469912	1
Th211.13	Th095.13	10	61472	1433175	1
Th211.13	Th095.13	10	1433214	1434103	0
Th211.13	Th095.13	10	1434268	1569756	1
Th211.13	Th095.13	11	114541	1999124	1
Th211.13	Th095.13	12	59502	2190388	1
Th211.13	Th095.13	12	2191400	2194975	0
Th211.13	Th095.13	13	77418	2845725	1
Th211.13	Th095.13	14	35055	3255607	1
Th211.13		1	94599	573301	1
Th211.13		2	114668	869521	1
Th211.13		3	69859	996702	1
Th211.13		4	89547	1149070	1
Th211.13		5	45718	1319772	1
Th211.13		6	77991	1298565	1
Th211.13		7	94499	1376685	1
Th211.13		8	82369	1369816	1
Th211.13		9	89887	1469912	1
Th211.13		10	61472	1569756	1
Th211.13		11	114541	1999124	1
Th211.13		12	59502	2194975	1
Th211.13		13	77418	2845725	1
Th211.13		14	35055	3255607	1
Th211.13		1	94599	573301	1
Th211.13		2	114668	869521	1
Th211.13		3	69859	996702	1
Th211.13		4	89547	1149070	1
Th211.13		5	45718	1319772	1
Th211.13		6	77991	1298565	1
Th211.13		7	94499	1376685	1
Th211.13		8	82369	1369816	1
Th211.13		9	89887	1469912	1
Th211.13		10	61472	1569756	1
Th211.13		11	114541	1999124	1
Th211.13		12	59502	2194975	1
Th211.13		13	77418	2845725	1
Th211.13		14	35055	3255607	1
Th211.13		1	94599	573301	1
Th211.13		2	114668	869521	1
Th211.13		3	69859	996702	1
Th211.13		4	89547	1149070	1
Th211.13		5	45718	1319772	1
Th211.13		6	77991	1298565	1
Th211.13		7	94499	1376685	1
Th211.13		8	82369	1369816	1
Th211.13		9	89887	1469912	1
Th211.13		10	61472	1569756	1
Th211.13		11	114541	1999124	1
Th211.13		12	59502	2194975	1
Th211.13		13	77418	2845725	1
Th211.13		14	35055	3255607	1
Th211.13		1	94599	573301	1
Th211.13		2	114668	869521	1
Th211.13		3	69859	996702	1
Th211.13		4	89547	1149070	1
Th211.13		5	45718	1319772	1
Th211.13		6	77991	1298565	1
Th211.13		7	94499	1376685	1
Th211.13		8	82369	1369816	1
Th211.13		9	89887	1469912	1
Th211.13		10	61472	1569756	1
Th211.13		11	114541	1999124	1
Th211.13		12	59502	2194975	1
Th211.13		13	77418	2845725	1
Th211.13		14	35055	3255607	1
Th211.13		1	94599	573301	1
Th211.13		2	114668	869521	1
Th211.13		3	69859	996702	1
Th211.13		4	89547	1149070	1
Th211.13		5	45718	1319772	1
Th211.13		6	77991	1298565	1
Th211.13		7	94499	1376685	1
Th211.13		8	82369	1369816	1
Th211.13		9	89887	1469912	1
Th211.13		10	61472	1569756	1
Th211.13		11	114541	1999124	1
Th211.13		12	59502	2194975	1
Th211.13		13	77418	2845725	1
Th211.13		14	35055	3255607	1
Th245.13	Th246.13	1	94599	132647	0
Th245.13	Th246.13	1	134194	138295	1
Th245.13	Th246.13	1	151056	573301	0
Th245.13	Th246.13	2	114668	205654	0
Th245.13	Th246.13	2	207495	207514	1
Th245.13	Th246.13	2	208001	244284	0
Th245.13	Th246.13	2	244481	245023	1
Th245.13	Th246.13	2	248483	354450	0
Th245.13	Th246.13	2	357466	360834	1
Th245.13	Th246.13	2	373275	869521	0
Th245.13	Th246.13	3	69859	944405	0
Th245.13	Th246.13	3	946429	947333	1
Th245.13	Th246.13	3	951306	996702	0
Th245.13	Th246.13	4	89547	136645	0
Th245.13	Th246.13	4	138471	139051	1
Th245.13	Th246.13	4	139740	223209	0
Th245.13	Th246.13	4	227232	227369	1
Th245.13	Th246.13	4	229633	456165	0
Th245.13	Th246.13	4	457084	457159	1
Th245.13	Th246.13	4	458766	808958	0
Th245.13	Th246.13	4	809747	811622	1
Th245.13	Th246.13	4	812813	1014669	0
Th245.13	Th246.13	4	1017871	1019770	1
Th245.13	Th246.13	4	1022930	1139403	0
Th245.13	Th246.13	4	1139492	1139916	1
Th245.13	Th246.13	4	1142580	1149070	0
Th245.13	Th246.13	5	45718	1090097	0
Th245.13	Th246.13	5	1092307	1093098	1
Th245.13	Th246.13	5	1095482	1277651	0
Th245.13	Th246.13	5	1279637	1279881	1
Th245.13	Th246.13	5	1281883	1319772	0
Th245.13	Th246.13	6	77991	671761	0
Th245.13	Th246.13	6	677349	677594	1
Th245.13	Th246.13	6	683064	787397	0
Th245.13	Th246.13	6	788578	792021	1
Th245.13	Th246.13	6	799699	1038367	0
Th245.13	Th246.13	6	1039523	1040344	1
Th245.13	Th246.13	6	1042144	1298565	0
Th245.13	Th246.13	7	94499	357094	0
Th245.13	Th246.13	7	365656	365656	1
Th245.13	Th246.13	7	370875	1258170	0
Th245.13	Th246.13	7	1259233	1260108	1
Th245.13	Th246.13	7	1261404	1376685	0
Th245.13	Th246.13	8	82369	166934	0
Th245.13	Th246.13	8	169505	179916	1
Th245.13	Th246.13	8	181136	983987	0
Th245.13	Th246.13	8	984976	987462	1
Th245.13	Th246.13	8	991988	1369816	0
Th245.13	Th246.13	9	89887	228989	0
Th245.13	Th246.13	9	229831	229925	1
Th245.13	Th246.13	9	231026	952039	0
Th245.13	Th246.13	9	954256	955241	1
Th245.13	Th246.13	9	967622	1058818	0
Th245.13	Th246.13	9	1059452	1059896	1
Th245.13	Th246.13	9	1067006	1243642	0
Th245.13	Th246.13	9	1246716	1246716	1
Th245.13	Th246.13	9	1250225	1469912	0
Th245.13	Th246.13	10	61472	242296	0
Th245.13	Th246.13	10	244765	248698	1
Th245.13	Th246.13	10	257150	758650	0
Th245.13	Th246.13	10	759594	762156	1
Th245.13	Th246.13	10	766689	785814	0
Th245.13	Th246.13	10	789290	790331	1
Th245.13	Th246.13	10	792083	831792	0
Th245.13	Th246.13	10	833176	833204	1
Th245.13	Th246.13	10	833895	908421	0
Th245.13	Th246.13	10	909680	909756	1
Th245.13	Th246.13	10	910562	1244825	0
Th245.13	Th246.13	10	1250919	1250919	1
Th245.13	Th246.13	10	1258484	1391177	0
Th245.13	Th246.13	10	1392711	1394561	1
Th245.13	Th246.13	10	1399613	1520123	0
Th245.13	Th246.13	10	1530642	1532698	1
Th245.13	Th246.13	10	1550058	1569756	0
Th245.13	Th246.13	11	114541	735192	0
Th245.13	Th246.13	11	735854	736016	1
Th245.13	Th246.13	11	737742	1255089	0
Th245.13	Th246.13	11	1255202	1255251	1
Th245.13	Th246.13	11	1255866	1666948	0
Th245.13	Th246.13	11	1670905	1675656	1
Th245.13	Th246.13	11	1680050	1724919	0
Th245.13	Th246.13	11	1727789	1729328	1
Th245.13	Th246.13	11	1731026	1799889	0
Th245.13	Th246.13	11	1803954	1807675	1
Th245.13	Th246.13	11	1813458	1999124	0
Th245.13	Th246.13	12	59502	205356	0
Th245.13	Th246.13	12	210127	210127	1
Th245.13	Th246.13	12	212499	321311	0
Th245.13	Th246.13	12	331770	335148	1
Th245.13	Th246.13	12	339115	1187821	0
Th245.13	Th246.13	12	1192538	1198167	1
Th245.13	Th246.13	12	1204724	1216910	0
Th245.13	Th246.13	12	1216944	1216964	1
Th245.13	Th246.13	12	1217760	1296770	0
Th245.13	Th246.13	12	1298580	1300816	1
Th245.13	Th246.13	12	1302397	1492625	0
Th245.13	Th246.13	12	1498692	1499890	1
Th245.13	Th246.13	12	1511081	1784370	0
Th245.13	Th246.13	12	1785744	1785744	1
Th245.13	Th246.13	12	1789977	2194975	0
Th245.13	Th246.13	13	77418	483403	0
Th245.13	Th246.13	13	486175	487032	1
Th245.13	Th246.13	13	499750	624558	0
Th245.13	Th246.13	13	631908	632090	1
Th245.13	Th246.13	13	636537	777908	0
Th245.13	Th246.13	13	804425	804425	1
Th245.13	Th246.13	13	812399	828490	0
Th245.13	Th246.13	13	838840	838840	1
Th245.13	Th246.13	13	841018	862168	0
Th245.13	Th246.13	13	868226	868226	1
Th245.13	Th246.13	13	878895	1174967	0
Th245.13	Th246.13	13	1185690	1185690	1
Th245.13	Th246.13	13	1188033	1485667	0
Th245.13	Th246.13	13	1489977	1489977	1
Th245.13	Th246.13	13	1495399	1515533	0
Th245.13	Th246.13	13	1518933	1519155	1
Th245.13	Th246.13	13	1524959	1582869	0
Th245.13	Th246.13	13	1584254	1591724	1
Th245.13	Th246.13	13	1593544	1686292	0
Th245.13	Th246.13	13	1693521	1706198	1
Th245.13	Th246.13	13	1709597	1952313	0
Th245.13	Th246.13	13	1955572	1957089	1
Th245.13	Th246.13	13	1958560	1992460	0
Th245.13	Th246.13	13	2000589	2002812	1
Th245.13	Th246.13	13	2005670	2053591	0
Th245.13	Th246.13	13	2056961	2057737	1
Th245.13	Th246.13	13	2070556	2120645	0
Th245.13	Th246.13	13	2122041	2127149	1
Th245.13	Th246.13	13	2131068	2163953	0
Th245.13	Th246.13	13	2169965	2173257	1
Th245.13	Th246.13	13	2175491	2208846	0
Th245.13	Th246.13	13	2214819	2216947	1
Th245.13	Th246.13	13	2219971	2565470	0
Th245.13	Th246.13	13	2568231	2571635	1
Th245.13	Th246.13	13	2572882	2736520	0
Th245.13	Th246.13	13	2743843	2743843	1
Th245.13	Th246.13	13	2748803	2751315	0
Th245.13	Th246.13	13	2759857	2759857	1
Th245.13	Th246.13	13	2761811	2771533	0
Th245.13	Th246.13	13	2774778	2779077	1
Th245.13	Th246.13	13	2810914	2845725	0
Th245.13	Th246.13	14	35055	37055	0
Th245.13	Th246.13	14	40094	55419	1
Th245.13	Th246.13	14	64015	466474	0
Th245.13	Th246.13	14	469052	469052	1
Th245.13	Th246.13	14	472524	788154	0
Th245.13	Th246.13	14	792450	792450	1
Th245.13	Th246.13	14	794508	819364	0
Th245.13	Th246.13	14	831262	841812	1
Th245.13	Th246.13	14	849521	965722	0
Th245.13	Th246.13	14	972337	979302	1
Th245.13	Th246.13	14	981713	1185837	0
Th245.13	Th246.13	14	1195930	1195930	1
Th245.13	Th246.13	14	1198380	1222966	0
Th245.13	Th246.13	14	1223946	1226878	1
Th245.13	Th246.13	14	1228770	1727903	0
Th245.13	Th246.13	14	1728441	1728529	1
Th245.13	Th246.13	14	1730234	2043954	0
Th245.13	Th246.13	14	2051169	2051169	1
Th245.13	Th246.13	14	2054599	2256834	0
Th245.13	Th246.13	14	2260828	2264143	1
Th245.13	Th246.13	14	2265346	2408097	0
Th245.13	Th246.13	14	2410710	2414719	1
Th245.13	Th246.13	14	2416790	2474456	0
Th245.13	Th246.13	14	2486316	2488734	1
Th245.13	Th246.13	14	2494813	2577826	0
Th245.13	Th246.13	14	2580541	2580754	1
Th245.13	Th246.13	14	2604994	2750535	0
Th245.13	Th246.13	14	2754375	2754375	1
Th245.13	Th246.13	14	2765949	2847107	0
Th245.13	Th246.13	14	2849688	2849688	1
Th245.13	Th246.13	14	2856625	2879551	0
Th245.13	Th246.13	14	2881349	2884512	1
Th245.13	Th246.13	14	2905755	2984841	0
Th245.13	Th246.13	14	2990376	2996126	1
Th245.13	Th246.13	14	2999459	3158989	0
Th245.13	Th246.13	14	3161317	3166371	1
Th245.13	Th246.13	14	3168143	3228781	0
Th245.13	Th246.13	14	3232301	3233353	1
Th245.13	Th246.13	14	3236405	3255607	0
Th245.13	Th068.12	1	94599	573301	1
Th245.13	Th068.12	2	114668	869521	1
Th245.13	Th068.12	3	69859	996702	1
Th245.13	Th068.12	4	89547	677325	1
Th245.13	Th068.12	4	677644	688416	0
Th245.13	Th068.12	4	689099	694939	1
Th245.13	Th068.12	4	695720	739929	0
Th245.13	Th068.12	4	740749	1149070	1
Th245.13	Th068.12	5	45718	1319772	1
Th245.13	Th068.12	6	77991	1298565	1
Th245.13	Th068.12	7	94499	505865	1
Th245.13	Th068.12	7	599504	600255	0
Th245.13	Th068.12	7	600305	920029	1
Th245.13	Th068.12	7	921704	961950	0
Th245.13	Th068.12	7	979592	1376685	1
Th245.13	Th068.12	8	82369	1369816	1
Th245.13	Th068.12	9	89887	241198	1
Th245.13	Th068.12	9	248283	274582	0
Th245.13	Th068.12	9	277411	1469912	1
Th245.13	Th068.12	10	61472	1433175	1
Th245.13	Th068.12	10	1433214	1434103	0
Th245.13	Th068.12	10	1434268	1569756	1
Th245.13	Th068.12	11	114541	1999124	1
Th245.13	Th068.12	12	59502	2190388	1
Th245.13	Th068.12	12	2191400	2194975	0
Th245.13	Th068.12	13	77418	2845725	1
Th245.13	Th068.12	14	35055	3255607	1
Th245.13	Th061.13	1	94599	573301	1
Th245.13	Th061.13	2	114668	869521	1
Th245.13	Th061.13	3	69859	996702	1
Th245.13	Th061.13	4	89547	677325	1
Th245.13	Th061.13	4	677644	688416	0
Th245.13	Th061.13	4	689099	694939	1
Th245.13	Th061.13	4	695720	739929	0
Th245.13	Th061.13	4	740749	1149070	1
Th245.13	Th061.13	5	45718	1319772	1
Th245.13	Th061.13	6	77991	1298565	1
Th245.13	Th061.13	7	94499	505865	1
Th245.13	Th061.13	7	599504	600255	0
Th245.13	Th061.13	7	600305	920029	1
Th245.13	Th061.13	7	921704	961950	0
Th245.13	Th061.13	7	979592	1376685	1
Th245.13	Th061.13	8	82369	1369816	1
Th245.13	Th061.13	9	89887	241198	1
Th245.13	Th061.13	9	248283	274582	0
Th245.13	Th061.13	9	277411	1469912	1
Th245.13	Th061.13	10	61472	1433175	1
Th245.13	Th061.13	10	1433214	1434103	0
Th245.13	Th061.13	10	1434268	1569756	1
Th245.13	Th061.13	11	114541	1999124	1
Th245.13	Th061.13	12	59502	2190388	1
Th245.13	Th061.13	12	2191400	2194975	0
Th245.13	Th061.13	13	77418	2845725	1
Th245.13	Th061.13	14	35055	3255607	1
Th245.13	Th095.13	1	94599	573301	1
Th245.13	Th095.13	2	114668	869521	1
Th245.13	Th095.13	3	69859	996702	1
Th245.13	Th095.13	4	89547	677325	1
Th245.13	Th095.13	4	677644	688416	0
Th245.13	Th095.13	4	689099	694939	1
Th245.13	Th095.13	4	695720	739929	0
Th245.13	Th095.13	4	740749	1149070	1
Th245.13	Th095.13	5	45718	1319772	1
Th245.13	Th095.13	6	77991	1298565	1
Th245.13	Th095.13	7	94499	505865	1
Th245.13	Th095.13	7	599504	600255	0
Th245.13	Th095.13	7	600305	920029	1
Th245.13	Th095.13	7	921704	961950	0
Th245.13	Th095.13	7	979592	1376685	1
Th245.13	Th095.13	8	82369	1369816	1
Th245.13	Th095.13	9	89887	241198	1
Th245.13	Th095.13	9	248283	274582	0
Th245.13	Th095.13	9	277411	1469912	1
Th245.13	Th095.13	10	61472	1433175	1
Th245.13	Th095.13	10	1433214	1434103	0
Th245.13	Th095.13	10	1434268	1569756	1
Th245.13	Th095.13	11	114541	1999124	1
Th245.13	Th095.13	12	59502	2190388	1
Th245.13	Th095.13	12	2191400	2194975	0
Th245.13	Th095.13	13	77418	2845725	1
Th245.13	Th095.13	14	35055	3255607	1
Th245.13		1	94599	573301	1
Th245.13		2	114668	869521	1
Th245.13		3	69859	996702	1
Th245.13		4	89547	1149070	1
Th245.13		5	45718	1319772	1
Th245.13		6	77991	1298565	1
Th245.13		7	94499	1376685	1
Th245.13		8	82369	1369816	1
Th245.13		9	89887	1469912	1
Th245.13		10	61472	1569756	1
Th245.13		11	114541	1999124	1
Th245.13		12	59502	2194975	1
Th245.13		13	77418	2845725	1
Th245.13		14	35055	3255607	1
Th245.13		1	94599	573301	1
Th245.13		2	114668	869521	1
Th245.13		3	69859	996702	1
Th245.13		4	89547	1149070	1
Th245.13		5	45718	1319772	1
Th245.13		6	77991	1298565	1
Th245.13		7	94499	1376685	1
Th245.13		8	82369	1369816	1
Th245.13		9	89887	1469912	1
Th245.13		10	61472	1569756	1
Th245.13		11	114541	1999124	1
Th245.13		12	59502	2194975	1
Th245.13		13	77418	2845725	1
Th245.13		14	35055	3255607	1
Th245.13		1	94599	573301	1
Th245.13		2	114668	869521	1
Th245.13		3	69859	996702	1
Th245.13		4	89547	1149070	1
Th245.13		5	45718	1319772	1
Th245.13		6	77991	1298565	1
Th245.13		7	94499	1376685	1
Th245.13		8	82369	1369816	1
Th245.13		9	89887	1469912	1
Th245.13		10	61472	1569756	1
Th245.13		11	114541	1999124	1
Th245.13		12	59502	2194975	1
Th245.13		13	77418	2845725	1
Th245.13		14	35055	3255607	1
Th245.13		1	94599	573301	1
Th245.13		2	114668	869521	1
Th245.13		3	69859	996702	1
Th245.13		4	89547	1149070	1
Th245.13		5	45718	1319772	1
Th245.13		6	77991	1298565	1
Th245.13		7	94499	1376685	1
Th245.13		8	82369	1369816	1
Th245.13		9	89887	1469912	1
Th245.13		10	61472	1569756	1
Th245.13		11	114541	1999124	1
Th245.13		12	59502	2194975	1
Th245.13		13	77418	2845725	1
Th245.13		14	35055	3255607	1
Th245.13		1	94599	573301	1
Th245.13		2	114668	869521	1
Th245.13		3	69859	996702	1
Th245.13		4	89547	1149070	1
Th245.13		5	45718	1319772	1
Th245.13		6	77991	1298565	1
Th245.13		7	94499	1376685	1
Th245.13		8	82369	1369816	1
Th245.13		9	89887	1469912	1
Th245.13		10	61472	1569756	1
Th245.13		11	114541	1999124	1
Th245.13		12	59502	2194975	1
Th245.13		13	77418	2845725	1
Th245.13		14	35055	3255607	1
Th246.13	Th068.12	1	94599	573301	1
Th246.13	Th068.12	2	114668	869521	1
Th246.13	Th068.12	3	69859	996702	1
Th246.13	Th068.12	4	89547	677325	1
Th246.13	Th068.12	4	677644	688416	0
Th246.13	Th068.12	4	689099	694939	1
Th246.13	Th068.12	4	695720	739929	0
Th246.13	Th068.12	4	740749	1149070	1
Th246.13	Th068.12	5	45718	1319772	1
Th246.13	Th068.12	6	77991	1298565	1
Th246.13	Th068.12	7	94499	505865	1
Th246.13	Th068.12	7	599504	600255	0
Th246.13	Th068.12	7	600305	920029	1
Th246.13	Th068.12	7	921704	961950	0
Th246.13	Th068.12	7	979592	1376685	1
Th246.13	Th068.12	8	82369	1369816	1
Th246.13	Th068.12	9	89887	241198	1
Th246.13	Th068.12	9	248283	274582	0
Th246.13	Th068.12	9	277411	1469912	1
Th246.13	Th068.12	10	61472	1433175	1
Th246.13	Th068.12	10	1433214	1434103	0
Th246.13	Th068.12	10	1434268	1569756	1
Th246.13	Th068.12	11	114541	1999124	1
Th246.13	Th068.12	12	59502	2190388	1
Th246.13	Th068.12	12	2191400	2194975	0
Th246.13	Th068.12	13	77418	2845725	1
Th246.13	Th068.12	14	35055	3255607	1
Th246.13	Th061.13	1	94599	573301	1
Th246.13	Th061.13	2	114668	869521	1
Th246.13	Th061.13	3	69859	996702	1
Th246.13	Th061.13	4	89547	677325	1
Th246.13	Th061.13	4	677644	688416	0
Th246.13	Th061.13	4	689099	694939	1
Th246.13	Th061.13	4	695720	739929	0
Th246.13	Th061.13	4	740749	1149070	1
Th246.13	Th061.13	5	45718	1319772	1
Th246.13	Th061.13	6	77991	1298565	1
Th246.13	Th061.13	7	94499	505865	1
Th246.13	Th061.13	7	599504	600255	0
Th246.13	Th061.13	7	600305	920029	1
Th246.13	Th061.13	7	921704	961950	0
Th246.13	Th061.13	7	979592	1376685	1
Th246.13	Th061.13	8	82369	1369816	1
Th246.13	Th061.13	9	89887	241198	1
Th246.13	Th061.13	9	248283	274582	0
Th246.13	Th061.13	9	277411	1469912	1
Th246.13	Th061.13	10	61472	1433175	1
Th246.13	Th061.13	10	1433214	1434103	0
Th246.13	Th061.13	10	1434268	1569756	1
Th246.13	Th061.13	11	114541	1999124	1
Th246.13	Th061.13	12	59502	2190388	1
Th246.13	Th061.13	12	2191400	2194975	0
Th246.13	Th061.13	13	77418	2845725	1
Th246.13	Th061.13	14	35055	3255607	1
Th246.13	Th095.13	1	94599	573301	1
Th246.13	Th095.13	2	114668	869521	1
Th246.13	Th095.13	3	69859	996702	1
Th246.13	Th095.13	4	89547	677325	1
Th246.13	Th095.13	4	677644	688416	0
Th246.13	Th095.13	4	689099	694939	1
Th246.13	Th095.13	4	695720	739929	0
Th246.13	Th095.13	4	740749	1149070	1
Th246.13	Th095.13	5	45718	1319772	1
Th246.13	Th095.13	6	77991	1298565	1
Th246.13	Th095.13	7	94499	505865	1
Th246.13	Th095.13	7	599504	600255	0
Th246.13	Th095.13	7	600305	920029	1
Th246.13	Th095.13	7	921704	961950	0
Th246.13	Th095.13	7	979592	1376685	1
Th246.13	Th095.13	8	82369	1369816	1
Th246.13	Th095.13	9	89887	241198	1
Th246.13	Th095.13	9	248283	274582	0
Th246.13	Th095.13	9	277411	1469912	1
Th246.13	Th095.13	10	61472	1433175	1
Th246.13	Th095.13	10	1433214	1434103	0
Th246.13	Th095.13	10	1434268	1569756	1
Th246.13	Th095.13	11	114541	1999124	1
Th246.13	Th095.13	12	59502	2190388	1
Th246.13	Th095.13	12	2191400	2194975	0
Th246.13	Th095.13	13	77418	2845725	1
Th246.13	Th095.13	14	35055	3255607	1
Th246.13		1	94599	573301	1
Th246.13		2	114668	869521	1
Th246.13		3	69859	996702	1
Th246.13		4	89547	1149070	1
Th246.13		5	45718	1319772	1
Th246.13		6	77991	1298565	1
Th246.13		7	94499	1376685	1
Th246.13		8	82369	1369816	1
Th246.13		9	89887	1469912	1
Th246.13		10	61472	1569756	1
Th246.13		11	114541	1999124	1
Th246.13		12	59502	2194975	1
Th246.13		13	77418	2845725	1
Th246.13		14	35055	3255607	1
Th246.13		1	94599	573301	1
Th246.13		2	114668	869521	1
Th246.13		3	69859	996702	1
Th246.13		4	89547	1149070	1
Th246.13		5	45718	1319772	1
Th246.13		6	77991	1298565	1
Th246.13		7	94499	1376685	1
Th246.13		8	82369	1369816	1
Th246.13		9	89887	1469912	1
Th246.13		10	61472	1569756	1
Th246.13		11	114541	1999124	1
Th246.13		12	59502	2194975	1
Th246.13		13	77418	2845725	1
Th246.13		14	35055	3255607	1
Th246.13		1	94599	573301	1
Th246.13		2	114668	869521	1
Th246.13		3	69859	996702	1
Th246.13		4	89547	1149070	1
Th246.13		5	45718	1319772	1
Th246.13		6	77991	1298565	1
Th246.13		7	94499	1376685	1
Th246.13		8	82369	1369816	1
Th246.13		9	89887	1469912	1
Th246.13		10	61472	1569756	1
Th246.13		11	114541	1999124	1
Th246.13		12	59502	2194975	1
Th246.13		13	77418	2845725	1
Th246.13		14	35055	3255607	1
Th246.13		1	94599	573301	1
Th246.13		2	114668	869521	1
Th246.13		3	69859	996702	1
Th246.13		4	89547	1149070	1
Th246.13		5	45718	1319772	1
Th246.13		6	77991	1298565	1
Th246.13		7	94499	1376685	1
Th246.13		8	82369	1369816	1
Th246.13		9	89887	1469912	1
Th246.13		10	61472	1569756	1
Th246.13		11	114541	1999124	1
Th246.13		12	59502	2194975	1
Th246.13		13	77418	2845725	1
Th246.13		14	35055	3255607	1
Th246.13		1	94599	573301	1
Th246.13		2	114668	869521	1
Th246.13		3	69859	996702	1
Th246.13		4	89547	1149070	1
Th246.13		5	45718	1319772	1
Th246.13		6	77991	1298565	1
Th246.13		7	94499	1376685	1
Th246.13		8	82369	1369816	1
Th246.13		9	89887	1469912	1
Th246.13		10	61472	1569756	1
Th246.13		11	114541	1999124	1
Th246.13		12	59502	2194975	1
Th246.13		13	77418	2845725	1
Th246.13		14	35055	3255607	1
Th068.12	Th061.13	1	94599	98866	0
Th068.12	Th061.13	1	101740	102198	1
Th068.12	Th061.13	1	102921	254967	0
Th068.12	Th061.13	1	257236	257236	1
Th068.12	Th061.13	1	264751	376602	0
Th068.12	Th061.13	1	386692	387790	1
Th068.12	Th061.13	1	397021	573301	0
Th068.12	Th061.13	2	114668	159737	0
Th068.12	Th061.13	2	162843	164364	1
Th068.12	Th061.13	2	166075	191752	0
Th068.12	Th061.13	2	192069	203180	1
Th068.12	Th061.13	2	204287	238686	0
Th068.12	Th061.13	2	239040	239063	1
Th068.12	Th061.13	2	241417	543486	0
Th068.12	Th061.13	2	543918	545660	1
Th068.12	Th061.13	2	546242	647448	0
Th068.12	Th061.13	2	650227	652146	1
Th068.12	Th061.13	2	659979	869521	0
Th068.12	Th061.13	3	69859	136179	0
Th068.12	Th061.13	3	139046	139100	1
Th068.12	Th061.13	3	139208	333867	0
Th068.12	Th061.13	3	335763	339719	1
Th068.12	Th061.13	3	340681	519958	0
Th068.12	Th061.13	3	520731	523737	1
Th068.12	Th061.13	3	525265	711795	0
Th068.12	Th061.13	3	715519	715615	1
Th068.12	Th061.13	3	716463	753511	0
Th068.12	Th061.13	3	756759	759434	1
Th068.12	Th061.13	3	760119	996702	0
Th068.12	Th061.13	4	89547	131293	0
Th068.12	Th061.13	4	132194	132431	1
Th068.12	Th061.13	4	132635	244935	0
Th068.12	Th061.13	4	245782	245782	1
Th068.12	Th061.13	4	250420	826848	0
Th068.12	Th061.13	4	831200	831200	1
Th068.12	Th061.13	4	833996	909851	0
Th068.12	Th061.13	4	910317	911047	1
Th068.12	Th061.13	4	913353	1014669	0
Th068.12	Th061.13	4	1017871	1019770	1
Th068.12	Th061.13	4	1022930	1149070	0
Th068.12	Th061.13	5	45718	134971	0
Th068.12	Th061.13	5	139527	139527	1
Th068.12	Th061.13	5	142653	585215	0
Th068.12	Th061.13	5	588405	588821	1
Th068.12	Th061.13	5	592095	778778	0
Th068.12	Th061.13	5	783706	783706	1
Th068.12	Th061.13	5	786724	844542	0
Th068.12	Th061.13	5	848311	859765	1
Th068.12	Th061.13	5	870028	942932	0
Th068.12	Th061.13	5	945454	957293	1
Th068.12	Th061.13	5	959840	1009874	0
Th068.12	Th061.13	5	1019984	1021304	1
Th068.12	Th061.13	5	1023515	1319772	0
Th068.12	Th061.13	6	77991	443852	0
Th068.12	Th061.13	6	444110	444156	1
Th068.12	Th061.13	6	444596	668759	0
Th068.12	Th061.13	6	669181	670486	1
Th068.12	Th061.13	6	671402	677594	0
Th068.12	Th061.13	6	683064	683489	1
Th068.12	Th061.13	6	685240	788875	0
Th068.12	Th061.13	6	791593	792021	1
Th068.12	Th061.13	6	799699	1239794	0
Th068.12	Th061.13	6	1249356	1249471	1
Th068.12	Th061.13	6	1251160	1298565	0
